anio,precio,kilometraje,transmision,combustible
2016.0,15400.0,93000.0,Automática,Gasolina
2009.0,9200.0,143500.0,Automática,Gasolina
2016.0,11500.0,96860.0,Mecánica,Otros
2018.0,19800.0,7500.0,Automática - Secuencial,Gasolina
2014.0,14000.0,146000.0,Automática,Gasolina
2014.0,10500.0,66000.0,Mecánica,Gasolina
2017.0,16900.0,78411.0,Automática,Gasolina
2015.0,16000.0,100000.0,Automática - Secuencial,Gasolina
2015.0,24900.0,110000.0,Automática,Gasolina
2015.0,12500.0,75000.0,Automática,Gasolina
2018.0,15900.0,73211.0,Automática,Gasolina
2022.0,16800.0,64500.0,Automática,Gasolina
2014.0,11800.0,44000.0,Automática,Gasolina
2023.0,31500.0,950.0,Automática - Secuencial,Gasolina
2022.0,12000.0,36500.0,Automática - Secuencial,Otros
2014.0,14500.0,104649.0,Automática - Secuencial,Gasolina
2023.0,32990.0,24202.0,Automática,Gasolina
2014.0,13900.0,61900.0,Automática - Secuencial,Gasolina
2021.0,35000.0,58700.0,Automática - Secuencial,Gasolina
2022.0,21890.0,25500.0,Automática,Gasolina
2020.0,23890.0,97200.0,Automática,Gasolina
2019.0,30500.0,54700.0,Automática - Secuencial,Gasolina
2017.0,31900.0,58000.0,Automática - Secuencial,Gasolina
2023.0,39490.0,28400.0,Automática - Secuencial,Gasolina
2022.0,28890.0,16400.0,Automática,Gasolina
2018.0,29990.0,40300.0,Automática,Gasolina
2022.0,37250.0,50000.0,Automática - Secuencial,Gasolina
2016.0,29990.0,113800.0,Automática - Secuencial,Gasolina
2015.0,45000.0,65600.0,Automática - Secuencial,Gasolina
2017.0,20490.0,107600.0,Automática,Gasolina
2019.0,35990.0,52400.0,Automática - Secuencial,Gasolina
2013.0,25900.0,41200.0,Automática - Secuencial,Gasolina
2022.0,27500.0,39000.0,Automática - Secuencial,Gasolina
2018.0,10500.0,81000.0,Mecánica,Gasolina
2016.0,16500.0,49500.0,Automática,Gasolina
2018.0,27000.0,70000.0,Automática,Gasolina
2015.0,13500.0,136000.0,Automática - Secuencial,Gasolina
2022.0,18500.0,50000.0,Automática - Secuencial,Gasolina
2022.0,32500.0,49900.0,Automática - Secuencial,Gasolina
2023.0,16000.0,14440.0,Mecánica,Gasolina
2012.0,13000.0,110000.0,Automática - Secuencial,Gasolina
2016.0,9500.0,128000.0,Mecánica,Gasolina
2014.0,9500.0,116000.0,Mecánica,Gasolina
2022.0,13300.0,42000.0,Mecánica,Otros
2022.0,21500.0,66775.0,Automática,Gasolina
2023.0,23800.0,25000.0,Mecánica,Otros
2010.0,9750.0,82600.0,Automática,Gasolina
2023.0,16300.0,32000.0,Automática,Gasolina
2023.0,36990.0,14000.0,Automática - Secuencial,Gasolina
2024.0,23900.0,26800.0,Automática - Secuencial,Gasolina
2023.0,29000.0,31000.0,Mecánica,Otros
2024.0,13500.0,50000.0,Automática - Secuencial,Otros
2013.0,20300.0,88439.0,Automática,Gasolina
2022.0,23490.0,32800.0,Automática - Secuencial,Gasolina
2025.0,32900.0,10500.0,Automática - Secuencial,Gasolina
2024.0,26950.0,80000.0,Mecánica,Otros
2014.0,12900.0,124000.0,Automática,Gasolina
2014.0,8300.0,42000.0,Mecánica,Gasolina
2018.0,35800.0,62200.0,Automática - Secuencial,Gasolina
2015.0,21500.0,57000.0,Automática - Secuencial,Gasolina
2017.0,17500.0,63000.0,Automática,Gasolina
2013.0,12000.0,95000.0,Automática - Secuencial,Gasolina
2023.0,14900.0,43000.0,Automática,Gasolina
2023.0,17200.0,18500.0,Automática,Gasolina
2023.0,23000.0,35000.0,Automática,Gasolina
2016.0,13999.0,79890.0,Automática,Gasolina
2018.0,25900.0,52767.0,Automática - Secuencial,Gasolina
2019.0,24500.0,80000.0,Automática - Secuencial,Gasolina
2015.0,12700.0,82000.0,Automática - Secuencial,Gasolina
2022.0,16900.0,60000.0,Automática,Gasolina
2017.0,11500.0,80000.0,Automática - Secuencial,Gasolina
2015.0,11300.0,94000.0,Automática - Secuencial,Gasolina
2012.0,9400.0,83250.0,Mecánica,Gasolina
2015.0,13800.0,104000.0,Automática - Secuencial,Gasolina
2024.0,16500.0,7250.0,Automática - Secuencial,Gasolina
2021.0,29520.0,96161.0,Mecánica,Otros
2022.0,16900.0,43666.0,Automática,Otros
2021.0,19400.0,53000.0,Automática,Otros
2017.0,19500.0,105000.0,Automática - Secuencial,Gasolina
2022.0,43800.0,35000.0,Automática - Secuencial,Gasolina
2017.0,13290.0,84000.0,Mecánica,Gasolina
2011.0,15900.0,40700.0,Automática - Secuencial,Gasolina
2025.0,26000.0,1800.0,Automática - Secuencial,Otros
2019.0,25000.0,45245.0,Automática - Secuencial,Gasolina
2020.0,22000.0,73000.0,Automática,Gasolina
2020.0,24500.0,38185.0,Automática,Gasolina
2013.0,8500.0,100000.0,Mecánica,Gasolina
2014.0,16500.0,125700.0,Mecánica,Otros
2007.0,6950.0,89500.0,Automática,Gasolina
2026.0,33000.0,7600.0,Automática - Secuencial,Gasolina
2016.0,21000.0,91000.0,Automática,Gasolina
2015.0,14000.0,69555.0,Automática - Secuencial,Gasolina
2022.0,25900.0,47500.0,Automática - Secuencial,Gasolina
2022.0,15000.0,34000.0,Automática,Gasolina
2023.0,22500.0,7900.0,Automática - Secuencial,Gasolina
2022.0,19000.0,39000.0,Automática - Secuencial,Otros
2014.0,15500.0,88230.0,Automática,Gasolina
2023.0,36800.0,16500.0,Automática,Gasolina
2022.0,12850.0,80000.0,Mecánica,Otros
2015.0,30000.0,48000.0,Automática - Secuencial,Otros
2017.0,25500.0,70000.0,Automática - Secuencial,Gasolina
2024.0,22000.0,13000.0,Automática - Secuencial,Gasolina
2023.0,9899.0,70000.0,Mecánica,Gasolina
2019.0,19500.0,85000.0,Automática - Secuencial,Gasolina
2024.0,14900.0,6000.0,Automática,Gasolina
2023.0,17500.0,30500.0,Automática,Gasolina
2008.0,7000.0,123000.0,Automática - Secuencial,Gasolina
2026.0,21900.0,700.0,Automática,Gasolina
2021.0,24000.0,49000.0,Automática - Secuencial,Gasolina
2022.0,43800.0,35000.0,Automática - Secuencial,Gasolina
2017.0,27900.0,79000.0,Automática - Secuencial,Gasolina
2020.0,27000.0,14400.0,Automática - Secuencial,Gasolina
2023.0,17990.0,33500.0,Automática - Secuencial,Gasolina
2021.0,11350.0,38221.0,Mecánica,Otros
2017.0,8650.0,57000.0,Automática,Gasolina
2014.0,19900.0,152000.0,Automática - Secuencial,Gasolina
2021.0,10500.0,75000.0,Mecánica,Otros
2017.0,18900.0,60400.0,Automática - Secuencial,Gasolina
2020.0,21000.0,33000.0,Automática,Gasolina
2017.0,17500.0,71000.0,Automática - Secuencial,Gasolina
2018.0,28900.0,35000.0,Automática - Secuencial,Gasolina
2013.0,9400.0,103000.0,Automática - Secuencial,Otros
2020.0,19000.0,51000.0,Automática - Secuencial,Gasolina
2018.0,21900.0,15463.0,Automática - Secuencial,Gasolina
2016.0,18000.0,65000.0,Automática - Secuencial,Gasolina
2022.0,9600.0,24197.0,Mecánica,Gasolina
2018.0,24800.0,62300.0,Automática - Secuencial,Gasolina
2023.0,16700.0,40140.0,Mecánica,Otros
2010.0,8500.0,90000.0,Automática,Gasolina
2024.0,20800.0,43800.0,Automática - Secuencial,Gasolina
2014.0,16500.0,47000.0,Automática - Secuencial,Gasolina
2015.0,11999.0,120000.0,Automática - Secuencial,Gasolina
2021.0,13990.0,63800.0,Automática - Secuencial,Gasolina
2015.0,11700.0,91000.0,Mecánica,Gasolina
2022.0,19000.0,29000.0,Automática,Gasolina
2012.0,12600.0,134500.0,Automática,Gasolina
2016.0,11700.0,16567.0,Mecánica,Gasolina
2020.0,11800.0,52000.0,Mecánica,Gasolina
2015.0,33000.0,76000.0,Automática - Secuencial,Gasolina
2016.0,20000.0,23000.0,Automática - Secuencial,Gasolina
2015.0,9000.0,84578.0,Mecánica,Gasolina
2023.0,30900.0,23000.0,Automática - Secuencial,Gasolina
2015.0,15000.0,98000.0,Automática - Secuencial,Gasolina
2019.0,21300.0,18000.0,Automática - Secuencial,Gasolina
2019.0,18900.0,24000.0,Automática - Secuencial,Gasolina
2021.0,9900.0,69400.0,Mecánica,Gasolina
2019.0,36500.0,22000.0,Automática - Secuencial,Otros
2023.0,37300.0,13500.0,Automática,Gasolina
2022.0,17900.0,43000.0,Automática,Gasolina
2020.0,11900.0,44500.0,Mecánica,Gasolina
2023.0,19900.0,600.0,Automática - Secuencial,Otros
2015.0,13500.0,32600.0,Automática - Secuencial,Gasolina
2016.0,12800.0,70000.0,Mecánica,Gasolina
2013.0,9500.0,96000.0,Automática - Secuencial,Gasolina
2018.0,19200.0,63500.0,Automática,Gasolina
2024.0,10300.0,200.0,Mecánica,Gasolina
2023.0,28800.0,68500.0,Mecánica,Otros
2017.0,15500.0,78000.0,Automática - Secuencial,Gasolina
2016.0,15950.0,65000.0,Automática - Secuencial,Gasolina
2023.0,15000.0,49000.0,Mecánica,Otros
2013.0,12000.0,46000.0,Automática,Gasolina
2023.0,16999.0,17000.0,Automática,Gasolina
2016.0,14000.0,105100.0,Automática,Gasolina
2022.0,28900.0,18600.0,Automática - Secuencial,Gasolina
2023.0,37500.0,35000.0,Automática - Secuencial,Gasolina
2015.0,14500.0,84200.0,Automática - Secuencial,Gasolina
2016.0,13500.0,46000.0,Mecánica,Gasolina
2023.0,16900.0,16000.0,Automática,Gasolina
2017.0,23900.0,53000.0,Automática - Secuencial,Gasolina
2016.0,21000.0,90000.0,Automática - Secuencial,Gasolina
2020.0,28000.0,46000.0,Automática - Secuencial,Gasolina
2018.0,20500.0,43000.0,Automática,Gasolina
2008.0,8900.0,118979.0,Automática,Gasolina
2023.0,30000.0,55000.0,Automática - Secuencial,Gasolina
2023.0,22000.0,19000.0,Automática,Gasolina
2022.0,10800.0,70000.0,Automática,Otros
2023.0,17000.0,50000.0,Mecánica,Gasolina
2023.0,21500.0,34000.0,Automática - Secuencial,Gasolina
2018.0,13500.0,79500.0,Automática - Secuencial,Gasolina
2018.0,18500.0,60838.0,Automática - Secuencial,Gasolina
2019.0,13000.0,63500.0,Mecánica,Gasolina
2020.0,15850.0,51500.0,Automática - Secuencial,Gasolina
2012.0,13000.0,75250.0,Automática,Gasolina
2021.0,23800.0,65000.0,Automática - Secuencial,Gasolina
2020.0,18000.0,27800.0,Automática - Secuencial,Gasolina
2021.0,27000.0,21900.0,Automática - Secuencial,Gasolina
2023.0,21000.0,13212.0,Automática,Gasolina
2016.0,9600.0,91686.0,Mecánica,Otros
2023.0,26500.0,31175.0,Automática,Gasolina
2014.0,10700.0,163500.0,Automática,Otros
2022.0,18700.0,13000.0,Mecánica,Gasolina
2017.0,20500.0,103000.0,Automática - Secuencial,Gasolina
2016.0,34900.0,46500.0,Automática,Gasolina
2020.0,21000.0,85000.0,Mecánica,Otros
2013.0,16800.0,93000.0,Automática - Secuencial,Gasolina
2012.0,11000.0,104000.0,Automática - Secuencial,Gasolina
2018.0,23500.0,45000.0,Automática - Secuencial,Gasolina
2019.0,13800.0,53000.0,Automática - Secuencial,Gasolina
2019.0,23000.0,35000.0,Automática - Secuencial,Gasolina
2015.0,16000.0,148500.0,Automática - Secuencial,Gasolina
2021.0,27500.0,53611.0,Automática,Gasolina
2016.0,16370.0,51641.0,Mecánica,Gasolina
2023.0,15500.0,17200.0,Mecánica,Gasolina
2010.0,5000.0,89590.0,Mecánica,Gasolina
2025.0,22900.0,6200.0,Automática - Secuencial,Gasolina
2014.0,31000.0,153000.0,Automática,Gasolina
2018.0,15500.0,92000.0,Automática - Secuencial,Gasolina
2025.0,26000.0,2500.0,Automática,Otros
2018.0,14500.0,144500.0,Automática - Secuencial,Gasolina
2013.0,9400.0,62000.0,Mecánica,Gasolina
2014.0,11500.0,130000.0,Automática,Otros
2015.0,15900.0,82000.0,Automática - Secuencial,Gasolina
2017.0,16000.0,59155.0,Automática,Gasolina
2011.0,10000.0,120000.0,Automática - Secuencial,Gasolina
2013.0,10900.0,97000.0,Mecánica,Gasolina
2017.0,11900.0,79000.0,Automática - Secuencial,Gasolina
2017.0,16900.0,125000.0,Automática - Secuencial,Gasolina
2024.0,16900.0,7100.0,Automática,Gasolina
2014.0,13000.0,88700.0,Automática,Gasolina
2023.0,14000.0,39000.0,Mecánica,Otros
2017.0,12900.0,32000.0,Mecánica,Gasolina
2021.0,18300.0,23000.0,Automática - Secuencial,Gasolina
2019.0,40000.0,65000.0,Automática - Secuencial,Gasolina
2019.0,15000.0,79000.0,Automática,Gasolina
2021.0,16500.0,91665.0,Mecánica,Gasolina
2024.0,18450.0,1100.0,Automática - Secuencial,Gasolina
2010.0,7000.0,155000.0,Mecánica,Otros
2018.0,15900.0,92000.0,Automática,Gasolina
2011.0,20000.0,109978.0,Automática,Gasolina
2016.0,17000.0,80000.0,Automática,Gasolina
2016.0,15900.0,76000.0,Automática - Secuencial,Gasolina
2022.0,42500.0,53348.0,Automática - Secuencial,Otros
2025.0,25900.0,2000.0,Automática,Gasolina
2021.0,12600.0,53200.0,Mecánica,Otros
2023.0,20900.0,92000.0,Automática - Secuencial,Otros
2015.0,12900.0,86000.0,Automática - Secuencial,Gasolina
2026.0,22000.0,4400.0,Automática - Secuencial,Gasolina
2023.0,18500.0,32000.0,Automática - Secuencial,Otros
2015.0,15900.0,85000.0,Automática - Secuencial,Gasolina
2023.0,32400.0,55000.0,Mecánica,Otros
2019.0,18500.0,62000.0,Automática - Secuencial,Gasolina
2017.0,24000.0,102000.0,Automática - Secuencial,Gasolina
2023.0,10200.0,75000.0,Mecánica,Otros
2018.0,9999.0,130000.0,Automática,Otros
2022.0,21000.0,105000.0,Automática - Secuencial,Gasolina
2019.0,19800.0,24000.0,Automática - Secuencial,Gasolina
2022.0,20500.0,44000.0,Automática - Secuencial,Gasolina
2018.0,20900.0,67000.0,Automática,Otros
2022.0,19400.0,45000.0,Automática,Gasolina
2024.0,40900.0,11300.0,Automática - Secuencial,Gasolina
2022.0,21900.0,94600.0,Automática - Secuencial,Gasolina
2018.0,19000.0,56000.0,Automática - Secuencial,Gasolina
2016.0,14800.0,93000.0,Mecánica,Gasolina
2022.0,18950.0,38000.0,Automática - Secuencial,Otros
2017.0,17900.0,75000.0,Automática - Secuencial,Gasolina
2023.0,33900.0,39000.0,Automática - Secuencial,Gasolina
2025.0,23000.0,31000.0,Automática,Gasolina
2014.0,11800.0,126339.0,Mecánica,Gasolina
2016.0,15999.0,100.0,Automática - Secuencial,Gasolina
2019.0,17950.0,47000.0,Automática - Secuencial,Otros
2017.0,13900.0,96000.0,Automática,Gasolina
2023.0,30000.0,70581.0,Mecánica,Otros
2008.0,8500.0,163946.0,Automática - Secuencial,Otros
2020.0,14000.0,112000.0,Mecánica,Otros
2018.0,23900.0,53900.0,Automática - Secuencial,Gasolina
2021.0,6800.0,80000.0,Mecánica,Otros
2021.0,29900.0,62000.0,Automática - Secuencial,Gasolina
2010.0,9500.0,148000.0,Automática - Secuencial,Gasolina
2023.0,27500.0,17000.0,Automática - Secuencial,Gasolina
2014.0,11900.0,132960.0,Mecánica,Gasolina
2018.0,13500.0,61000.0,Automática - Secuencial,Gasolina
2019.0,14500.0,61400.0,Automática - Secuencial,Gasolina
2018.0,6000.0,139000.0,Mecánica,Otros
2018.0,15700.0,150000.0,Mecánica,Otros
2015.0,10300.0,7500.0,Mecánica,Gasolina
2013.0,14500.0,125000.0,Automática - Secuencial,Gasolina
2017.0,34900.0,98169.0,Automática - Secuencial,Gasolina
2020.0,36000.0,63000.0,Automática - Secuencial,Gasolina
2018.0,16200.0,88571.0,Automática - Secuencial,Gasolina
2020.0,7500.0,63000.0,Mecánica,Gasolina
2018.0,42000.0,31000.0,Automática - Secuencial,Gasolina
2019.0,33900.0,28000.0,Automática - Secuencial,Gasolina
2014.0,14000.0,30600.0,Automática - Secuencial,Gasolina
2017.0,17500.0,46000.0,Automática - Secuencial,Gasolina
2015.0,27000.0,38000.0,Automática - Secuencial,Gasolina
2016.0,12000.0,30650.0,Mecánica,Gasolina
2012.0,13000.0,105000.0,Automática - Secuencial,Otros
2017.0,13900.0,80000.0,Automática - Secuencial,Gasolina
2023.0,15400.0,50000.0,Mecánica,Gasolina
2014.0,12900.0,60000.0,Automática - Secuencial,Gasolina
2016.0,18000.0,38000.0,Automática - Secuencial,Gasolina
2024.0,11200.0,27000.0,Automática - Secuencial,Gasolina
2019.0,20300.0,39400.0,Automática - Secuencial,Gasolina
2024.0,27000.0,11000.0,Automática - Secuencial,Gasolina
2014.0,11200.0,111500.0,Automática,Gasolina
2017.0,18300.0,86000.0,Automática - Secuencial,Gasolina
2020.0,25600.0,50608.0,Automática - Secuencial,Gasolina
2023.0,42000.0,45000.0,Automática,Gasolina
2013.0,10200.0,71789.0,Automática - Secuencial,Gasolina
2014.0,14200.0,92500.0,Automática,Gasolina
2015.0,21500.0,86500.0,Automática - Secuencial,Gasolina
2013.0,11500.0,93605.0,Automática - Secuencial,Gasolina
2022.0,27800.0,37000.0,Automática,Gasolina
2022.0,16300.0,64500.0,Automática - Secuencial,Gasolina
2016.0,10000.0,78000.0,Mecánica,Otros
2020.0,14800.0,47200.0,Mecánica,Gasolina
2019.0,12000.0,79000.0,Automática,Gasolina
2013.0,10000.0,122000.0,Automática - Secuencial,Otros
2009.0,9700.0,97500.0,Automática,Gasolina
2021.0,9800.0,80000.0,Mecánica,Otros
2022.0,31000.0,41100.0,Automática,Gasolina
2017.0,17500.0,130455.0,Mecánica,Otros
2019.0,18400.0,42800.0,Automática - Secuencial,Gasolina
2020.0,15500.0,27500.0,Automática,Gasolina
2024.0,36400.0,13200.0,Automática - Secuencial,Otros
2023.0,18700.0,5500.0,Automática,Gasolina
2013.0,9900.0,200.0,Automática - Secuencial,Gasolina
2021.0,24000.0,76000.0,Automática - Secuencial,Otros
2014.0,10000.0,150000.0,Mecánica,Otros
2015.0,18000.0,132000.0,Automática,Otros
2022.0,17000.0,56100.0,Mecánica,Otros
2024.0,11500.0,29000.0,Mecánica,Gasolina
2025.0,24400.0,24000.0,Automática - Secuencial,Gasolina
2019.0,19500.0,31000.0,Automática,Gasolina
2018.0,16000.0,61000.0,Automática - Secuencial,Gasolina
2010.0,10000.0,148000.0,Automática,Gasolina
2020.0,14900.0,126500.0,Automática,Gasolina
2015.0,13500.0,97000.0,Automática - Secuencial,Gasolina
2008.0,12800.0,42000.0,Automática - Secuencial,Gasolina
2021.0,19000.0,57000.0,Automática - Secuencial,Gasolina
2020.0,21000.0,55000.0,Automática - Secuencial,Gasolina
2015.0,22000.0,80000.0,Automática - Secuencial,Gasolina
2023.0,19500.0,40500.0,Mecánica,Otros
2022.0,11000.0,35500.0,Mecánica,Gasolina
2014.0,10000.0,81000.0,Automática,Gasolina
2023.0,13600.0,41000.0,Mecánica,Otros
2017.0,11900.0,98000.0,Automática - Secuencial,Gasolina
2024.0,31490.0,20200.0,Automática,Gasolina
2022.0,34500.0,16400.0,Automática,Gasolina
2016.0,14000.0,85000.0,Automática,Gasolina
2013.0,15000.0,119000.0,Automática - Secuencial,Gasolina
2023.0,23800.0,16000.0,Automática - Secuencial,Gasolina
2019.0,15100.0,42000.0,Automática - Secuencial,Gasolina
2025.0,10000.0,44000.0,Mecánica,Otros
2023.0,18000.0,52550.0,Automática - Secuencial,Gasolina
2024.0,22300.0,18600.0,Automática,Gasolina
2010.0,9800.0,62000.0,Automática,Gasolina
2008.0,14300.0,75000.0,Mecánica,Otros
2013.0,25900.0,63000.0,Mecánica,Gasolina
2014.0,21990.0,76000.0,Automática - Secuencial,Gasolina
2020.0,13000.0,74800.0,Mecánica,Otros
2015.0,16750.0,84000.0,Automática - Secuencial,Gasolina
2025.0,12500.0,11000.0,Mecánica,Otros
2011.0,2400.0,144385.0,Mecánica,Gasolina
2022.0,12000.0,14000.0,Automática - Secuencial,Gasolina
2013.0,31000.0,121.0,Automática - Secuencial,Gasolina
2015.0,27000.0,38700.0,Automática - Secuencial,Gasolina
2022.0,10200.0,70000.0,Mecánica,Otros
2015.0,7500.0,149000.0,Mecánica,Gasolina
2023.0,15500.0,38700.0,Automática - Secuencial,Gasolina
2020.0,11000.0,88169.0,Mecánica,Otros
2009.0,10000.0,94300.0,Automática,Otros
2015.0,24000.0,135000.0,Automática - Secuencial,Gasolina
2021.0,13600.0,43000.0,Mecánica,Otros
2023.0,29300.0,36000.0,Automática - Secuencial,Gasolina
2010.0,12500.0,97500.0,Automática - Secuencial,Gasolina
2018.0,23500.0,135000.0,Automática - Secuencial,Gasolina
2012.0,8500.0,55000.0,Automática - Secuencial,Gasolina
2010.0,8200.0,162500.0,Automática,Gasolina
2016.0,16500.0,115000.0,Automática - Secuencial,Otros
2013.0,10500.0,139000.0,Automática,Gasolina
2008.0,8900.0,123000.0,Automática - Secuencial,Gasolina
2015.0,10000.0,54414.0,Automática,Gasolina
2011.0,11000.0,96000.0,Automática - Secuencial,Gasolina
2019.0,31800.0,91000.0,Automática - Secuencial,Gasolina
2018.0,15899.0,56500.0,Automática - Secuencial,Gasolina
2016.0,17000.0,85000.0,Automática - Secuencial,Gasolina
2015.0,14500.0,91000.0,Automática - Secuencial,Gasolina
2024.0,15000.0,2400.0,Automática - Secuencial,Gasolina
2020.0,17300.0,88000.0,Automática - Secuencial,Gasolina
2017.0,21500.0,57000.0,Automática - Secuencial,Gasolina
2020.0,19000.0,24000.0,Automática,Gasolina
2022.0,41500.0,30400.0,Mecánica,Otros
2019.0,20500.0,104300.0,Automática,Gasolina
2019.0,43000.0,100000.0,Automática - Secuencial,Gasolina
2012.0,7000.0,150000.0,Mecánica,Gasolina
2023.0,16900.0,55000.0,Mecánica,Otros
2023.0,10900.0,59000.0,Mecánica,Otros
2011.0,10500.0,92400.0,Automática - Secuencial,Gasolina
2017.0,20000.0,34000.0,Automática - Secuencial,Gasolina
2014.0,12900.0,61700.0,Automática,Gasolina
2025.0,19500.0,8000.0,Automática,Gasolina
2009.0,5300.0,85000.0,Mecánica,Gasolina
2021.0,23000.0,56000.0,Automática - Secuencial,Gasolina
2025.0,12000.0,44500.0,Mecánica,Otros
2017.0,16900.0,63000.0,Automática - Secuencial,Gasolina
2024.0,26500.0,30300.0,Automática - Secuencial,Gasolina
2014.0,13500.0,96000.0,Mecánica,Gasolina
2023.0,43500.0,28500.0,Automática,Otros
2019.0,19900.0,20000.0,Automática,Gasolina
2022.0,25500.0,81000.0,Mecánica,Otros
2012.0,10400.0,82000.0,Automática - Secuencial,Gasolina
2022.0,31500.0,26700.0,Automática - Secuencial,Gasolina
2023.0,26000.0,21345.0,Automática,Gasolina
2016.0,11700.0,96000.0,Automática,Gasolina
2023.0,21200.0,32000.0,Mecánica,Gasolina
2018.0,35000.0,130000.0,Mecánica,Otros
2024.0,37000.0,19700.0,Automática - Secuencial,Otros
2015.0,12500.0,40600.0,Automática - Secuencial,Gasolina
2017.0,17000.0,62000.0,Automática,Gasolina
2020.0,23900.0,35250.0,Automática - Secuencial,Gasolina
2016.0,6000.0,104000.0,Mecánica,Gasolina
2012.0,12500.0,46500.0,Automática,Gasolina
2016.0,15300.0,36400.0,Mecánica,Gasolina
2022.0,17600.0,31000.0,Automática - Secuencial,Gasolina
2017.0,8800.0,123600.0,Automática - Secuencial,Otros
2024.0,14900.0,19500.0,Automática,Otros
2012.0,11000.0,96000.0,Automática,Gasolina
2019.0,22500.0,63000.0,Automática - Secuencial,Gasolina
2018.0,15900.0,90000.0,Automática - Secuencial,Gasolina
2022.0,31500.0,70000.0,Automática,Gasolina
2023.0,10500.0,71800.0,Mecánica,Otros
2024.0,18950.0,12000.0,Automática,Gasolina
2021.0,25300.0,61000.0,Automática,Gasolina
2017.0,24200.0,72000.0,Automática - Secuencial,Gasolina
2010.0,9300.0,149161.0,Mecánica,Otros
2013.0,10000.0,125000.0,Mecánica,Gasolina
2018.0,21000.0,71500.0,Automática - Secuencial,Gasolina
2016.0,38500.0,46000.0,Automática - Secuencial,Gasolina
2015.0,14000.0,45000.0,Mecánica,Gasolina
2015.0,15000.0,77000.0,Automática - Secuencial,Gasolina
2017.0,9250.0,119000.0,Mecánica,Gasolina
2024.0,38300.0,7853.0,Automática - Secuencial,Gasolina
2015.0,18500.0,86000.0,Automática - Secuencial,Gasolina
2024.0,20550.0,25543.0,Automática - Secuencial,Gasolina
2023.0,15800.0,25200.0,Mecánica,Gasolina
2019.0,23800.0,77200.0,Automática - Secuencial,Gasolina
2012.0,8450.0,113000.0,Mecánica,Otros
2016.0,5200.0,143000.0,Mecánica,Otros
2017.0,25499.0,72500.0,Automática - Secuencial,Gasolina
2009.0,6500.0,94500.0,Mecánica,Gasolina
2016.0,11900.0,31000.0,Automática - Secuencial,Gasolina
2024.0,15200.0,6200.0,Automática - Secuencial,Gasolina
2023.0,28000.0,64000.0,Mecánica,Otros
2013.0,14500.0,123000.0,Automática - Secuencial,Gasolina
2015.0,14000.0,88216.0,Automática - Secuencial,Gasolina
2013.0,5950.0,120000.0,Mecánica,Gasolina
2024.0,22000.0,50128.0,Mecánica,Otros
2008.0,15800.0,62000.0,Automática - Secuencial,Gasolina
2024.0,18500.0,190.0,Automática - Secuencial,Gasolina
2026.0,19000.0,12500.0,Automática - Secuencial,Otros
2014.0,10000.0,82000.0,Automática,Gasolina
2025.0,18800.0,10100.0,Automática - Secuencial,Gasolina
2027.0,43990.0,50.0,Mecánica,Otros
2017.0,16900.0,99500.0,Mecánica,Gasolina
2015.0,12400.0,89000.0,Mecánica,Gasolina
2011.0,17000.0,85000.0,Automática,Gasolina
2017.0,16600.0,85800.0,Automática - Secuencial,Gasolina
2013.0,6850.0,123000.0,Mecánica,Otros
2020.0,36000.0,71000.0,Automática - Secuencial,Gasolina
2020.0,10990.0,80000.0,Mecánica,Gasolina
2012.0,12000.0,82000.0,Mecánica,Gasolina
2021.0,9500.0,80000.0,Mecánica,Otros
2008.0,6000.0,146000.0,Automática - Secuencial,Otros
2018.0,15450.0,70000.0,Mecánica,Gasolina
2017.0,17250.0,35000.0,Automática,Gasolina
2011.0,11500.0,156000.0,Automática - Secuencial,Gasolina
2019.0,24000.0,58000.0,Automática - Secuencial,Gasolina
2015.0,14800.0,120000.0,Automática,Otros
2017.0,21500.0,63000.0,Automática - Secuencial,Gasolina
2023.0,12000.0,89000.0,Mecánica,Gasolina
2017.0,17000.0,34400.0,Automática - Secuencial,Gasolina
2022.0,28700.0,46500.0,Automática - Secuencial,Gasolina
2017.0,17700.0,30000.0,Automática,Gasolina
2022.0,24000.0,113000.0,Mecánica,Otros
2018.0,26800.0,41000.0,Automática - Secuencial,Gasolina
2015.0,8900.0,64000.0,Mecánica,Gasolina
2018.0,17000.0,152540.0,Automática,Gasolina
2021.0,12500.0,39000.0,Mecánica,Gasolina
2026.0,41990.0,50.0,Automática,Gasolina
2025.0,40500.0,11000.0,Mecánica,Otros
2023.0,13500.0,65000.0,Mecánica,Gasolina
2015.0,14500.0,100000.0,Automática,Gasolina
2018.0,22900.0,55000.0,Automática - Secuencial,Gasolina
2017.0,14500.0,82000.0,Automática - Secuencial,Gasolina
2011.0,9800.0,98000.0,Automática - Secuencial,Gasolina
2018.0,33000.0,37500.0,Automática - Secuencial,Gasolina
2010.0,8000.0,138500.0,Automática,Otros
2018.0,13000.0,82000.0,Mecánica,Gasolina
2022.0,13850.0,31100.0,Automática,Gasolina
2020.0,16000.0,45000.0,Automática - Secuencial,Gasolina
2017.0,18400.0,64000.0,Automática - Secuencial,Gasolina
2019.0,14800.0,19000.0,Automática,Gasolina
2015.0,9800.0,117700.0,Automática - Secuencial,Gasolina
2025.0,23000.0,5600.0,Automática - Secuencial,Gasolina
2022.0,25500.0,82500.0,Automática - Secuencial,Otros
2017.0,21000.0,74000.0,Automática - Secuencial,Gasolina
