url_anuncio,imagen_auto,marca,titulo,anio,precio,kilometraje,transmision,combustible
https://neoauto.com/auto/usado/mitsubishi-asx-2016-1865687,https://cdn.neoauto.com/elements/autos_usados/360x240/775971/775971_5772704.webp,Mitsubishi,Mitsubishi Asx 2016,2016,"US$11,199","173,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/mitsubishi-outlander-phev-2024-1867224,https://cdn.neoauto.com/elements/autos_usados/360x240/650331/650331_2765367.webp,Mitsubishi,Mitsubishi Outlander Phev 2024,2024,"US$39,000","46,951 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/jeep-grand-cherokee-limited-2017-1865913,https://cdn.neoauto.com/elements/autos_usados/360x240/743331/743331_5323842.webp,Jeep,Jeep Grand Cherokee Limited 2017,2017,"US$23,700","126,000 km",Automática,Diesel
https://neoauto.com/auto/usado/chevrolet-onix-joy-2023-1868085,https://cdn.neoauto.com/elements/autos_usados/360x240/777215/777215_5201184.webp,Chevrolet,Chevrolet Onix Joy 2023,2023,"US$9,100","87,000 km",Mecánica,Dual
https://neoauto.com/auto/usado/seat-arona-2020-1866090,https://cdn.neoauto.com/elements/autos_usados/360x240/719353/719353_2450064.webp,Seat,Seat Arona 2020,2020,"US$13,800","39,850 km",Automática,GLP
https://neoauto.com/auto/usado/bmw-320i-2020-1865686,https://cdn.neoauto.com/elements/autos_usados/360x240/335428/335428_8889970.webp,BMW,Bmw 320i 2020,2020,"US$31,000","26,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/subaru-forester-2012-1866602,https://cdn.neoauto.com/elements/autos_usados/360x240/295351/295351_6586824.webp,Subaru,Subaru Forester 2012,2012,"US$11,000","140,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/bmw-m135i-2023-1867994,https://cdn.neoauto.com/elements/autos_usados/360x240/221279/221279_7908301.webp,BMW,Bmw M135i 2023,2023,"US$38,900","20,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/hyundai-genesis-2010-1869244,https://cdn.neoauto.com/elements/autos_usados/360x240/762803/762803_3198882.webp,Hyundai,Hyundai Genesis 2010,2010,"US$12,900","90,700 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/bmw-218i-gran-coupe-2021-1868942,https://cdn.neoauto.com/elements/autos_usados/360x240/720411/720411_6263183.webp,BMW,Bmw 218i Gran Coupe 2021,2021,"US$23,490","36,150 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/audi-a3-sportback-2023-1867478,https://cdn.neoauto.com/elements/autos_usados/360x240/703479/703479_3058430.webp,Audi,Audi A3 Sportback 2023,2023,"US$28,200","22,300 km",Automática,Gasolina
https://neoauto.com/auto/usado/bmw-x3-20i-2022-1866931,https://cdn.neoauto.com/elements/autos_usados/360x240/650206/650206_1574520.webp,BMW,Bmw X3 20i 2022,2022,"US$40,900","46,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/bmw-x1-20i-2017-1733281,https://cdn.neoauto.com/elements/autos_usados/360x240/519619/519619_4769435.webp,BMW,Bmw X1 20i 2017,2017,"US$18,500","87,800 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/dodge-durango-2022-1867995,https://cdn.neoauto.com/elements/autos_usados/360x240/380448/380448_3852795.webp,Dodge,Dodge Durango 2022,2022,"US$38,999","63,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/suzuki-apv-minivan-2023-1868519,https://cdn.neoauto.com/elements/autos_usados/360x240/772396/772396_3855045.webp,Suzuki,Suzuki Apv Minivan 2023,2023,"US$13,000","40,000 km",Mecánica,GLP
https://neoauto.com/auto/usado/subaru-forester-2020-1860129,https://cdn.neoauto.com/elements/autos_usados/360x240/193866/193866_2459255.webp,Subaru,Subaru Forester 2020,2020,"US$22,000","60,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/renault-kardian-2026-1867169,https://cdn.neoauto.com/elements/autos_usados/360x240/713223/713223_2875527.webp,Renault,Renault Kardian 2026,2026,"US$15,850","7,700 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/mazda-6-2017-1867204,https://cdn.neoauto.com/elements/autos_usados/360x240/704900/704900_7402335.webp,Mazda,Mazda 6 2017,2017,"US$13,500","92,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mitsubishi-nativa-2012-1869139,https://cdn.neoauto.com/elements/autos_usados/360x240/751527/751527_3883601.webp,Mitsubishi,Mitsubishi Nativa 2012,2012,"US$18,900","130,900 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-c-200-2018-1859301,https://cdn.neoauto.com/elements/autos_usados/360x240/704856/704856_1469364.webp,Mercedes-Benz,Mercedes-Benz C-200 2018,2018,"US$25,500","51,500 km",Automática,Gasolina
https://neoauto.com/auto/usado/toyota-land-cruiser-prado-2011-1867397,https://cdn.neoauto.com/elements/autos_usados/360x240/747609/747609_5304695.webp,Toyota,Toyota Land Cruiser Prado 2011,2011,"US$43,000","81,400 km",Automática,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-b180-2014-1863776,https://cdn.neoauto.com/elements/autos_usados/360x240/718713/718713_3384919.webp,Mercedes-Benz,Mercedes Benz B180 2014,2014,"US$12,500","71,700 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mitsubishi-asx-2019-1866416,https://cdn.neoauto.com/elements/autos_usados/360x240/690863/690863_1099521.webp,Mitsubishi,Mitsubishi Asx 2019,2019,"US$14,500","41,399 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/nissan-kicks-2023-1864824,https://cdn.neoauto.com/elements/autos_usados/360x240/443237/443237_9457013.webp,Nissan,Nissan Kicks 2023,2023,"US$19,000","20,400 km",Automática,Gasolina
https://neoauto.com/auto/usado/bmw-520-i-2016-1857127,https://cdn.neoauto.com/elements/autos_usados/360x240/146567/146567_5330869.webp,BMW,Bmw 520-I 2016,2016,"US$15,500","78,530 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-glc-250-4matic-2019-1868308,https://cdn.neoauto.com/elements/autos_usados/360x240/777323/777323_1208763.webp,Mercedes-Benz,Mercedes Benz Glc 250 4matic 2019,2019,"US$33,500","33,900 km",Automática,Gasolina
https://neoauto.com/auto/usado/kia-sorento-2012-1869004,https://cdn.neoauto.com/elements/autos_usados/360x240/777654/777654_6813961.webp,Kia,Kia Sorento 2012,2012,"US$12,900","126,500 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-glb-200-2022-1866650,https://cdn.neoauto.com/elements/autos_usados/360x240/237534/237534_3729460.webp,Mercedes-Benz,Mercedes Benz Glb 200 2022,2022,"US$40,900","19,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/jeep-grand-cherokee-limited-2016-1868458,https://cdn.neoauto.com/elements/autos_usados/360x240/777354/777354_5790166.webp,Jeep,Jeep Grand Cherokee Limited 2016,2016,"US$23,000","134,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/subaru-all-new-outback-2016-1866531,https://cdn.neoauto.com/elements/autos_usados/360x240/620277/620277_4293641.webp,Subaru,Subaru All New Outback 2016,2016,"US$13,400","150,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/subaru-outback-2024-1864217,https://cdn.neoauto.com/elements/autos_usados/360x240/359819/359819_4748798.webp,Subaru,Subaru Outback 2024,2024,"US$36,990","37,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/bmw-x3-30i-2020-1867618,https://cdn.neoauto.com/elements/autos_usados/360x240/777034/777034_6844234.webp,BMW,Bmw X3 30i 2020,2020,"US$42,000","36,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/toyota-hilux-2024-1868510,https://cdn.neoauto.com/elements/autos_usados/360x240/777420/777420_7500353.webp,Toyota,Toyota Hilux 2024,2024,"US$51,500","8,207 km",Automática - Secuencial,Diesel
https://neoauto.com/auto/usado/mini-3-puertas-2015-1866186,https://cdn.neoauto.com/elements/autos_usados/360x240/773142/773142_2842373.webp,Mini,Mini 3 Puertas 2015,2015,"US$15,500","60,078 km",Automática,Gasolina
https://neoauto.com/auto/usado/mitsubishi-outlander-2017-1864209,https://cdn.neoauto.com/elements/autos_usados/360x240/439556/439556_7230921.webp,Mitsubishi,Mitsubishi Outlander 2017,2017,"US$17,200","80,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/nissan-versa-2022-1869052,https://cdn.neoauto.com/elements/autos_usados/360x240/777661/777661_7480959.webp,Nissan,Nissan Versa 2022,2022,"US$11,500","30,466 km",Automática,Gasolina
https://neoauto.com/auto/usado/mazda-cx-9-2015-1869251,https://cdn.neoauto.com/elements/autos_usados/360x240/195670/195670_6866716.webp,Mazda,Mazda Cx-9 2015,2015,"US$16,500","53,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/volkswagen-tiguan-2014-1869334,https://cdn.neoauto.com/elements/autos_usados/360x240/663346/663346_6534395.webp,Volkswagen,Volkswagen Tiguan 2014,2014,"US$11,900","127,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/hyundai-creta-2020-1867560,https://cdn.neoauto.com/elements/autos_usados/360x240/777016/777016_4246360.webp,Hyundai,Hyundai Creta 2020,2020,"US$17,600","65,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/toyota-hilux-2016-1867928,https://cdn.neoauto.com/elements/autos_usados/360x240/117542/117542_9624029.webp,Toyota,Toyota Hilux 2016,2016,"US$28,000","280,000 km",Mecánica,Diesel
https://neoauto.com/auto/usado/mercedes-benz-c-200-elegance-2023-1868217,https://cdn.neoauto.com/elements/autos_usados/360x240/272548/272548_5118962.webp,Mercedes-Benz,Mercedes Benz C-200 Elegance 2023,2023,"US$39,000","10,000 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/usado/audi-q5-2013-1867658,https://cdn.neoauto.com/elements/autos_usados/360x240/436016/436016_2288234.webp,Audi,Audi Q5 2013,2013,"US$15,000","92,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/audi-q5-2018-1863421,https://cdn.neoauto.com/elements/autos_usados/360x240/744234/744234_9954118.webp,Audi,Audi Q5 2018,2018,"US$24,500","83,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/subaru-forester-2017-1800805,https://cdn.neoauto.com/elements/autos_usados/360x240/742726/742726_7470732.webp,Subaru,Subaru Forester 2017,2017,"US$17,500","58,500 km",Automática,Gasolina
https://neoauto.com/auto/usado/mazda-cx-9-2015-1865279,https://cdn.neoauto.com/elements/autos_usados/360x240/412460/412460_5196579.webp,Mazda,Mazda Cx-9 2015,2015,"US$15,500","120,000 km",Automática - Secuencial,Dual
https://neoauto.com/auto/usado/lexus-rx-450h-f-sport-2017-1814001,https://cdn.neoauto.com/elements/autos_usados/360x240/750754/750754_6847179.webp,Lexus,Lexus Rx 450h F Sport 2017,2017,"US$33,000","66,000 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/usado/renault-logan-2017-1866612,https://cdn.neoauto.com/elements/autos_usados/360x240/775878/775878_2437090.webp,Renault,Renault Logan 2017,2017,"US$12,000","12,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-c-250-2016-1866611,https://cdn.neoauto.com/elements/autos_usados/360x240/776580/776580_8708424.webp,Mercedes-Benz,Mercedes Benz C-250 2016,2016,"US$21,000","67,500 km",Automática,Gasolina
https://neoauto.com/auto/usado/volvo-xc-90-2008-1866348,https://cdn.neoauto.com/elements/autos_usados/360x240/307234/307234_7840635.webp,Volvo,Volvo Xc-90 2008,2008,"US$8,500","215,858 km",Automática,Gasolina
https://neoauto.com/auto/usado/toyota-hilux-2023-1866524,https://cdn.neoauto.com/elements/autos_usados/360x240/776526/776526_8413419.webp,Toyota,Toyota Hilux 2023,2023,"US$29,000","83,000 km",Mecánica,Diesel
https://neoauto.com/auto/usado/chevrolet-traverse-2021-1869333,https://cdn.neoauto.com/elements/autos_usados/360x240/776404/776404_5690977.webp,Chevrolet,Chevrolet Traverse 2021,2021,"US$31,500","68,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mazda-cx-5-2020-1869272,https://cdn.neoauto.com/elements/autos_usados/360x240/721963/721963_8183250.webp,Mazda,Mazda Cx-5 2020,2020,"US$22,000","44,900 km",Automática,Gasolina
https://neoauto.com/auto/usado/volkswagen-gol-confort-sedan-2013-1790788,https://cdn.neoauto.com/elements/autos_usados/360x240/740946/740946_2955812.webp,Volkswagen,Volkswagen Gol Confort Sedan 2013,2013,"US$6,900","64,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-a200-2020-1865474,https://cdn.neoauto.com/elements/autos_usados/360x240/645106/645106_3847403.webp,Mercedes-Benz,Mercedes Benz A200 2020,2020,"US$21,000","65,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-c-200-2023-1868223,https://cdn.neoauto.com/elements/autos_usados/360x240/272548/272548_6641501.webp,Mercedes-Benz,Mercedes Benz C-200 2023,2023,"US$39,000","10,000 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/usado/chevrolet-tracker-2022-1867620,https://cdn.neoauto.com/elements/autos_usados/360x240/679196/679196_6198193.webp,Chevrolet,Chevrolet Tracker 2022,2022,"US$15,500","39,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/jeep-compass-2021-1865868,https://cdn.neoauto.com/elements/autos_usados/360x240/748535/748535_1373294.webp,Jeep,Jeep Compass 2021,2021,"US$22,000","41,162 km",Automática,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-gla-180-2019-1867081,https://cdn.neoauto.com/elements/autos_usados/360x240/776804/776804_7768383.webp,Mercedes-Benz,Mercedes Benz Gla 180 2019,2019,"US$21,000","59,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/mazda-cx-5-2023-1867541,https://cdn.neoauto.com/elements/autos_usados/360x240/777011/777011_6773124.webp,Mazda,Mazda Cx-5 2023,2023,"US$24,800","28,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/subaru-impreza-2019-1865584,https://cdn.neoauto.com/elements/autos_usados/360x240/776036/776036_8183519.webp,Subaru,Subaru Impreza 2019,2019,"US$16,500","83,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/mercedes-benz-a45-amg-2014-1852021,https://cdn.neoauto.com/elements/autos_usados/360x240/657207/657207_8548518.webp,Mercedes-Benz,Mercedes Benz A45 Amg 2014,2014,"US$23,900","76,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/bmw-x5-35i-2013-1851684,https://cdn.neoauto.com/elements/autos_usados/360x240/244891/244891_7022100.webp,BMW,Bmw X5 35i 2013,2013,"US$12,500","151,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/volvo-xc-40-2021-1866583,https://cdn.neoauto.com/elements/autos_usados/360x240/344057/344057_8178178.webp,Volvo,Volvo Xc-40 2021,2021,"US$24,900","82,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/honda-wr-v-2018-1864412,https://cdn.neoauto.com/elements/autos_usados/360x240/670298/670298_7870792.webp,Honda,Honda Wr-V 2018,2018,"US$13,000","62,600 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/volkswagen-gol-comfort-1-6-2018-1844695,https://cdn.neoauto.com/elements/autos_usados/360x240/132521/132521_4304073.webp,Volkswagen,Volkswagen Gol Comfort 1.6 2018,2018,"US$8,500","62,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/volkswagen-tiguan-2024-1868818,https://cdn.neoauto.com/elements/autos_usados/360x240/765956/765956_5887833.webp,Volkswagen,Volkswagen Tiguan 2024,2024,"US$26,900","11,990 km",Automática,Gasolina
https://neoauto.com/auto/usado/toyota-land-cruiser-prado-2014-1867854,https://cdn.neoauto.com/elements/autos_usados/360x240/320204/320204_4662210.webp,Toyota,Toyota Land Cruiser Prado 2014,2014,"US$28,000","94,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/jaguar-f-pace-2017-1867436,https://cdn.neoauto.com/elements/autos_usados/360x240/754218/754218_9888604.webp,Jaguar,Jaguar F-Pace 2017,2017,"US$31,900","27,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/chevrolet-tracker-2023-1864730,https://cdn.neoauto.com/elements/autos_usados/360x240/408363/408363_5282436.webp,Chevrolet,Chevrolet Tracker 2023,2023,"US$18,700","12,000 km",Automática - Secuencial,Dual
https://neoauto.com/auto/usado/hyundai-verna-2021-1867437,https://cdn.neoauto.com/elements/autos_usados/360x240/775539/775539_4289012.webp,Hyundai,Hyundai Verna 2021,2021,"US$12,100","53,558 km",Automática,Dual
https://neoauto.com/auto/usado/toyota-rav4-2014-1864711,https://cdn.neoauto.com/elements/autos_usados/360x240/260906/260906_7366827.webp,Toyota,Toyota Rav4 2014,2014,"US$15,000","82,000 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/bmw-118i-2019-1864870,https://cdn.neoauto.com/elements/autos_usados/360x240/201959/201959_3332366.webp,BMW,Bmw 118i 2019,2019,"US$17,800","78,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/hyundai-creta-grand-2024-1865785,https://cdn.neoauto.com/elements/autos_usados/360x240/776161/776161_1832645.webp,Hyundai,Hyundai Creta Grand 2024,2024,"US$23,000","12,657 km",Automática - Secuencial,Dual
https://neoauto.com/auto/usado/nissan-sentra-2016-1869275,https://cdn.neoauto.com/elements/autos_usados/360x240/619805/619805_7051476.webp,Nissan,Nissan Sentra 2016,2016,"US$10,500","186,242 km",Automática,Gasolina
https://neoauto.com/auto/usado/bmw-x5-30d-2012-1867234,https://cdn.neoauto.com/elements/autos_usados/360x240/206733/206733_8232220.webp,BMW,Bmw X5 30d 2012,2012,"US$14,900","203,000 km",Automática,Diesel
https://neoauto.com/auto/usado/mazda-cx-9-2019-1867265,https://cdn.neoauto.com/elements/autos_usados/360x240/271673/271673_3457734.webp,Mazda,Mazda Cx-9 2019,2019,"US$22,900","73,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/jeep-grand-cherokee-laredo-2016-1823552,https://cdn.neoauto.com/elements/autos_usados/360x240/755350/755350_5668570.webp,Jeep,Jeep Grand Cherokee Laredo 2016,2016,"US$18,900","70,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/toyota-corolla-2023-1846226,https://cdn.neoauto.com/elements/autos_usados/360x240/762679/762679_9252830.webp,Toyota,Toyota Corolla 2023,2023,"US$21,300","19,200 km",Automática,Gasolina
https://neoauto.com/auto/usado/land-rover-discovery-sport-2017-1868502,https://cdn.neoauto.com/elements/autos_usados/360x240/777412/777412_8046058.webp,Land Rover,Land Rover Discovery Sport 2017,2017,"US$26,000","83,000 km",Automática,Gasolina
https://neoauto.com/auto/usado/jeep-compass-sport-2015-1866620,https://cdn.neoauto.com/elements/autos_usados/360x240/776585/776585_7131905.webp,Jeep,Jeep Compass Sport 2015,2015,"US$12,500","122,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/ford-explorer-2022-1865997,https://cdn.neoauto.com/elements/autos_usados/360x240/776260/776260_1162685.webp,Ford,Ford Explorer 2022,2022,"US$43,900","37,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/nissan-frontier-2019-1863958,https://cdn.neoauto.com/elements/autos_usados/360x240/393466/393466_4645319.webp,Nissan,Nissan Frontier 2019,2019,"US$20,000","125,000 km",Mecánica,Diesel
https://neoauto.com/auto/usado/kia-carens-2025-1869230,https://cdn.neoauto.com/elements/autos_usados/360x240/750514/750514_2122146.webp,Kia,Kia Carens 2025,2025,"US$23,500","30,000 km",Automática,Dual
https://neoauto.com/auto/usado/honda-civic-turbo-2022-1862361,https://cdn.neoauto.com/elements/autos_usados/360x240/768628/768628_8955843.webp,Honda,Honda Civic Turbo 2022,2022,"US$31,000","4,500 km",Automática,Gasolina
https://neoauto.com/auto/usado/kia-optima-2014-1866502,https://cdn.neoauto.com/elements/autos_usados/360x240/668201/668201_4843928.webp,Kia,Kia Optima 2014,2014,"US$13,000","67,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/honda-pilot-2020-1863875,https://cdn.neoauto.com/elements/autos_usados/360x240/168200/168200_2975181.webp,Honda,Honda Pilot 2020,2020,"US$29,000","69,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/chevrolet-traverse-2021-1868094,https://cdn.neoauto.com/elements/autos_usados/360x240/694759/694759_8993472.webp,Chevrolet,Chevrolet Traverse 2021,2021,"US$35,000","50,500 km",Automática,Gasolina
https://neoauto.com/auto/usado/dfsk-k07s-2020-1865931,https://cdn.neoauto.com/elements/autos_usados/360x240/737359/737359_7897930.webp,DFSK,Dfsk K07s 2020,2020,"US$6,800",105 km,Mecánica,Dual
https://neoauto.com/auto/usado/bmw-x3-2017-1856282,https://cdn.neoauto.com/elements/autos_usados/360x240/537630/537630_2588870.webp,BMW,Bmw X3 2017,2017,"US$22,000","62,840 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/haval-jolion-2024-1864100,https://cdn.neoauto.com/elements/autos_usados/360x240/191579/191579_4546197.webp,Haval,Haval Jolion 2024,2024,"US$17,900","10,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/bmw-m2-coupe-2026-1865096,https://cdn.neoauto.com/elements/autos_usados/360x240/466935/466935_8389563.webp,BMW,Bmw M2 Coupe 2026,2026,"US$114,900",375 km,Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/bmw-x3-30e-2024-1868346,https://cdn.neoauto.com/elements/autos_usados/360x240/582444/582444_8951721.webp,BMW,Bmw X3 30e 2024,2024,"US$55,000","8,100 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/usado/bmw-x6-50i-2015-1563358,https://cdn.neoauto.com/elements/autos_usados/360x240/513042/513042_6309667.webp,BMW,Bmw X6 50i 2015,2015,"US$42,000","48,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/kia-sorento-2020-1868866,https://cdn.neoauto.com/elements/autos_usados/360x240/453739/453739_5373506.webp,Kia,Kia Sorento 2020,2020,"US$25,990","31,200 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/kia-carnival-2014-1863676,https://cdn.neoauto.com/elements/autos_usados/360x240/584773/584773_1491432.webp,Kia,Kia Carnival 2014,2014,"US$17,800","92,500 km",Automática,DIESEL
https://neoauto.com/auto/usado/mini-countryman-cooper-jcw-2023-1865983,https://cdn.neoauto.com/elements/autos_usados/360x240/233361/233361_6542697.webp,Mini,Mini Countryman Cooper Jcw 2023,2023,"US$38,000","21,500 km",Automática,Gasolina
https://neoauto.com/auto/usado/bmw-x5-40i-2019-1867799,https://cdn.neoauto.com/elements/autos_usados/360x240/662195/662195_1143500.webp,BMW,Bmw X5 40i 2019,2019,"US$57,900","41,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/jeep-compass-2026-1868775,https://cdn.neoauto.com/elements/autos_usados/360x240/777570/777570_4940443.webp,Jeep,Jeep Compass 2026,2026,"US$34,190","1,250 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/renault-captur-2022-1868730,https://cdn.neoauto.com/elements/autos_usados/360x240/777545/777545_9861656.webp,Renault,Renault Captur 2022,2022,"US$15,990","35,500 km",Automática,Gasolina
https://neoauto.com/auto/usado/bmw-x3-20i-2021-1869099,https://cdn.neoauto.com/elements/autos_usados/360x240/525394/525394_8365420.webp,BMW,Bmw X3 20i 2021,2021,"US$30,900","81,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/toyota-corolla-2010-1865880,https://cdn.neoauto.com/elements/autos_usados/360x240/182497/182497_8579021.webp,Toyota,Toyota Corolla 2010,2010,"US$9,400","125,643 km",Automática,Gasolina
https://neoauto.com/auto/usado/bmw-x6-30d-2016-1865117,https://cdn.neoauto.com/elements/autos_usados/360x240/460512/460512_7065560.webp,BMW,Bmw X6 30d 2016,2016,"US$51,000","80,600 km",Automática - Secuencial,Diesel
https://neoauto.com/auto/usado/bmw-330i-2024-1743484,https://cdn.neoauto.com/elements/autos_usados/360x240/232159/232159_5595852.webp,BMW,Bmw 330i 2024,2024,"US$52,000","14,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/bmw-x6-2019-1866025,https://cdn.neoauto.com/elements/autos_usados/360x240/470857/470857_3678955.webp,BMW,Bmw X6 2019,2019,"US$47,800","42,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/chevrolet-tracker-2014-1869442,https://cdn.neoauto.com/elements/autos_usados/360x240/770536/770536_4358179.webp,Chevrolet,Chevrolet Tracker 2014,2014,"US$9,500","97,000 km",Automática,GLP
https://neoauto.com/auto/usado/lexus-es-250-2017-1851296,https://cdn.neoauto.com/elements/autos_usados/360x240/525394/525394_7631642.webp,Lexus,Lexus Es 250 2017,2017,"US$20,500","62,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/toyota-fortuner-2017-1868661,https://cdn.neoauto.com/elements/autos_usados/360x240/777518/777518_5103940.webp,Toyota,Toyota Fortuner 2017,2017,"US$32,700","250,000 km",Mecánica,Diesel
https://neoauto.com/auto/usado/peugeot-208-2020-1867102,https://cdn.neoauto.com/elements/autos_usados/360x240/431096/431096_4909174.webp,Peugeot,Peugeot 208 2020,2020,"US$11,500","35,765 km",Mecánica,Gasolina
https://neoauto.com/auto/usado/dfsk-glory-330s-2024-1868559,https://cdn.neoauto.com/elements/autos_usados/360x240/191579/191579_7365193.webp,DFSK,Dfsk Glory 330s 2024,2024,"US$12,900",400 km,Mecánica,GNV
https://neoauto.com/auto/usado/mercedes-benz-gle-400-4matic-2017-1867092,https://cdn.neoauto.com/elements/autos_usados/360x240/453739/453739_6450447.webp,Mercedes-Benz,Mercedes-Benz Gle 400 4matic 2017,2017,"US$29,990","58,600 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/jeep-compass-2026-1868276,https://cdn.neoauto.com/elements/autos_usados/360x240/662195/662195_4168284.webp,Jeep,Jeep Compass 2026,2026,"US$35,500","1,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/hyundai-staria-2024-1868753,https://cdn.neoauto.com/elements/autos_usados/360x240/485972/485972_2981859.webp,Hyundai,Hyundai Staria 2024,2024,"US$24,990","14,221 km",Mecánica,Diesel
https://neoauto.com/auto/usado/bmw-x1-20i-2015-1864306,https://cdn.neoauto.com/elements/autos_usados/360x240/525394/525394_1477433.webp,BMW,Bmw X1 20i 2015,2015,"US$15,500","78,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/suzuki-apv-2023-1868558,https://cdn.neoauto.com/elements/autos_usados/360x240/191579/191579_2421064.webp,Suzuki,Suzuki Apv 2023,2023,"US$13,300","73,000 km",Mecánica,GLP
https://neoauto.com/auto/usado/honda-wr-v-2021-1868124,https://cdn.neoauto.com/elements/autos_usados/360x240/777235/777235_9183501.webp,Honda,Honda Wr-V 2021,2021,"US$15,500","78,000 km",Automática,Dual
https://neoauto.com/auto/usado/bmw-x3-28i-2013-1867235,https://cdn.neoauto.com/elements/autos_usados/360x240/390874/390874_7098490.webp,BMW,Bmw X3 28i 2013,2013,"US$16,000","130,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/usado/volkswagen-beetle-2017-1863073,https://cdn.neoauto.com/elements/autos_usados/360x240/515561/515561_8559703.webp,Volkswagen,Volkswagen Beetle 2017,2017,"US$18,300","51,571 km",Automática - Secuencial,Gasolina
